cleaned_text,char_count,word_count,exclamation_count,has_url,label_encoded,label
its a valentine game send dis msg to all ur friends if 5 answers r d same then someone really loves u ques which colour suits me the best?rply me,145,30,0,0,0,ham
squeeeeeze!! this is christmas hug if u lik my frndshp den hug me back if u get 3 u r cute 6 u r luvd 9 u r so lucky none? people hate u,136,34,2,0,0,ham
ok then no need to tell me anything i am going to sleep good night,66,15,0,0,0,ham
hey elaine is today s meeting still on?,39,8,0,0,0,ham
s fine anytime all the best with it,35,8,0,0,0,ham
free msg get gnarls barkleys crazy ringtone totally free just reply go to this message right now!,97,17,1,0,1,spam
are you coming to day for class,31,7,0,0,0,ham
tell them the drug dealer s getting impatient,45,8,0,0,0,ham
i m at work please call,23,6,0,0,0,ham
lol now i m after that hot air balloon!,39,9,1,0,0,ham
no current and food here i am alone also,40,9,0,0,0,ham
i am great princess! what are you thinking about me?,52,10,1,0,0,ham
good afternoon my love it was good to see your words on ym and get your tm very smart move my slave smiles i drink my coffee and await you,138,30,0,0,0,ham
i ll get there tomorrow and send it to you,42,10,0,0,0,ham
fuck cedar key and fuck her come over anyway tho,48,10,0,0,0,ham
serious? what like proper tongued her,37,6,0,0,0,ham
win the newest harry potter and the order of the phoenix book 5 reply harry answer 5 questions chance to be the first among readers!,132,25,1,0,1,spam
sounds like you have many talents! would you like to go on a dinner date next week?,83,17,1,0,0,ham
whatever juliana do whatever you want,37,6,0,0,0,ham
did you get any gift? this year i didnt get anything so bad,59,13,0,0,0,ham
you will go to walmart i ll stay,32,8,0,0,0,ham
sunshine quiz wkly q! win a top sony dvd player if u know which country the algarve is in? txt ansr to 82277 1 50 sp tyrone,123,27,1,0,1,spam
freemsg feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,160,32,1,0,1,spam
so when you gonna get rimac access,34,7,0,0,0,ham
i m home,8,3,0,0,0,ham
i m not she lip synced with shangela,36,8,0,0,0,ham
hi can i please get a lt gt dollar loan from you i ll pay you back by mid february pls,86,21,0,0,0,ham
havent mus ask if u can 1st wat of meet 4 lunch den u n him meet can already lor or u wan 2 go ask da ge 1st then confirm w me asap?,132,34,0,0,0,ham
freemsg why haven t you replied to my text? i m randy sexy female and live local luv to hear from u netcollex ltd 08700621170150p per msg reply stop to end,155,31,0,0,1,spam
the table s occupied i m waiting by the tree,44,10,0,0,0,ham
wat time u finish ur lect today?,32,7,0,0,0,ham
as if i wasn t having enough trouble sleeping,45,9,0,0,0,ham
uncle boye i need movies oh guide me plus you know torrents are not particularly legal here and the system is slowing down what should i do have a gr8 day plus have you started cos i dont meet you online how was the honey moon,226,46,0,0,0,ham
tiwary to rcb battle between bang and kochi,43,8,0,0,0,ham
s s i thinl role is like sachin just standing others have to hit,64,14,0,0,0,ham
get down in gandhipuram and walk to cross cut road right side lt gt street road and turn at first right,103,21,0,0,0,ham
yeah where s your class at?,27,6,0,0,0,ham
haha i think i did too,22,6,0,0,0,ham
dont flatter yourself tell that man of mine two pints of carlin in ten minutes please,85,16,0,0,0,ham
sorry i ll call later,21,5,0,0,0,ham
today i m not workin but not free oso gee thgt u workin at ur fren s shop ?,75,19,0,0,0,ham
not tel software name,21,4,0,0,0,ham
prabha i m soryda realy frm heart i m sory,42,10,0,0,0,ham
ups which is 3days also and the shipping company that takes 2wks the other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff,176,37,0,0,0,ham
freemsg our records indicate you may be entitled to 3750 pounds for the accident you had to claim for free reply with yes to this msg to opt out text stop,154,31,0,0,1,spam
awesome lemme know whenever you re around,41,7,0,0,0,ham
nope i waiting in sch 4 daddy,29,7,0,0,0,ham
don no da whats you plan?,25,6,0,0,0,ham
i dont know why she s not getting your messages,47,10,0,0,0,ham
sounds gd haha can wah u yan jiu so fast liao,45,11,0,0,0,ham
k my roommate also wants a dubsack and another friend may also want some so plan on bringing extra i ll tell you when they know for sure,136,28,0,0,0,ham
where,5,1,0,0,0,ham
i am 6 ft we will be a good combination!,40,10,1,0,0,ham
omg i want to scream i weighed myself and i lost more weight! woohoo!,69,14,2,0,0,ham
how are you holding up?,23,5,0,0,0,ham
wow so healthy old airport rd lor cant thk of anything else but i ll b bathing my dog later,91,20,0,0,0,ham
love isn t a decision it s a feeling if we could decide who to love then life would be much simpler but then less magical,121,26,0,0,0,ham
getting tickets 4 walsall tue 6 th march my mate is getting me them on sat ill pay my treat want 2 go txt bak terry,115,26,0,0,0,ham
i cant pick the phone right now pls send a message,50,11,0,0,0,ham
well balls time to make calls,29,6,0,0,0,ham
thanks for loving me so you rock,32,7,0,0,0,ham
yo come over carlos will be here soon,37,8,0,0,0,ham
i dnt wnt to tlk wid u,22,7,0,0,0,ham
what can i do? might accidant tookplace between somewhere ghodbandar rd traffic moves slovely so plz slip amp don t worry,121,21,0,0,0,ham
am going to take bath ill place the key in window,49,11,0,0,0,ham
sorry i ll call later in meeting any thing related to trade please call arul lt gt,82,17,0,0,0,ham
faith makes things possible hope makes things work love makes things beautiful may you have all three this christmas!merry christmas!,133,20,2,0,0,ham
hi hope ur day good! back from walk table booked for half eight let me know when ur coming over,95,20,1,0,0,ham
what r u cooking me for dinner?,31,7,0,0,0,ham
what happen to her tell the truth,33,7,0,0,0,ham
k i will sent it again,22,6,0,0,0,ham
hey there babe how u doin? wot u up 2 2nite love annie x,56,14,0,0,0,ham
no it s waiting in e car dat s bored wat cos wait outside got nothing 2 do at home can do my stuff or watch tv wat,114,28,0,0,0,ham
i can t wait for cornwall hope tonight isn t too bad as well but it s rock night shite anyway i m going for a kip now have a good night speak to you soon,153,36,0,0,0,ham
so pay first lar then when is da stock comin,44,10,0,0,0,ham
you have won! as a valued vodafone customer our computer has picked you to win a 150 prize to collect is easy just call 09061743386,131,25,1,0,1,spam
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over 1million to give away ! ppt150x3 normal text rate box403 w1t1jy,138,27,5,0,1,spam
aight can you text me the address?,34,7,0,0,0,ham
stupid its not possible,23,4,0,0,0,ham
hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,96,23,0,0,0,ham
do you know when the result,27,6,0,0,0,ham
lol where do u come up with these ideas?,40,9,0,0,0,ham
theoretically yeah he could be able to come,43,8,0,0,0,ham
what s up my own oga left my phone at home and just saw ur messages hope you are good have a great weekend,106,24,0,0,0,ham
i need to come home and give you some good lovin,48,11,0,0,0,ham
sorry my battery died i can come by but i m only getting a gram for now where s your place?,91,21,0,0,0,ham
s but not able to sleep,23,6,0,0,0,ham
sorry i ll call later,21,5,0,0,0,ham
from 5 to 2 only my work timing,31,8,0,0,0,ham
baaaaaaaabe! wake up ! i miss you ! i crave you! i need you!,60,14,5,0,0,ham
pansy! you ve been living in a jungle for two years! its my driving you should be more worried about!,101,20,3,0,0,ham
hope you enjoyed your new content text stop to 61610 to unsubscribe help 08712400602450p provided by tones2you co uk,116,19,0,0,1,spam
wat s my dear doing? sleeping ah?,33,7,0,0,0,ham
great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,121,24,0,0,0,ham
i am not sure about night menu i know only about noon menu,58,13,0,0,0,ham
message from i am at truro hospital on ext you can phone me here as i have a phone by my side,93,22,0,0,0,ham
yep then is fine 7 30 or 8 30 for ice age,41,12,0,0,0,ham
urgent! your mobile was awarded a 1 500 bonus caller prize on 27 6 03 our final attempt 2 contact u! call 08714714011,117,23,2,0,1,spam
well imma definitely need to restock before thanksgiving i ll let you know when i m out,87,17,0,0,0,ham
your right! i ll make the appointment right now,47,9,1,0,0,ham
i went to project centre,24,5,0,0,0,ham
slaaaaave ! where are you ? must i summon you to me all the time now ? don t you wish to come to me on your own anymore?,120,29,1,0,0,ham
urgent this is our 2nd attempt to contact u your 900 prize from yesterday is still awaiting collection to claim call now 09061702893 acl03530150pm,146,24,0,0,1,spam
i m sick !! i m needy !! i want you !! pouts stomps feet where are you ?! pouts stomps feet i want my slave !! i want him now !!,128,32,11,0,0,ham
goodmorning today i am late for 2hrs because of back pain,57,11,0,0,0,ham
i ain t answerin no phone at what is actually a pretty reasonable hour but i m sleepy,85,18,0,0,0,ham
im sorry bout last nite it wasn t ur fault it was me spouse it was pmt or sumthin! u 4give me? i think u shldxxxx,113,26,1,0,0,ham
he is world famamus,19,4,0,0,0,ham
okmail dear dave this is your final notice to collect your 4 tenerife holiday or 5000 cash award! call 09061743806 from landline tcs sae box326 cw25wx 150ppm,157,27,1,0,1,spam
they will pick up and drop in car so no problem,47,11,0,0,0,ham
i want kfc its tuesday only buy 2 meals only 2 no gravy only 2 mark 2!,70,17,1,0,0,ham
ok then i will come to ur home after half an hour,49,12,0,0,0,ham
he remains a bro amongst bros,29,6,0,0,0,ham
thanks for your ringtone order ref number k718 your mobile will be charged 4 50 should your tone not arrive please call customer services on 09065069120,152,26,0,0,1,spam
miles and smiles r made frm same letters but do u know d difference ? smile on ur face keeps me happy even though i am miles away from u keep smiling good nyt,158,34,0,0,0,ham
stupid its not possible,23,4,0,0,0,ham
i keep ten rs in my shelf buy two egg,37,10,0,0,0,ham
hiya do u like the hlday pics looked horrible in them so took mo out! hows the camp amrca thing? speak soon serena,114,23,1,0,0,ham
call to the number which is available in appointment and ask to connect the call to waheed fathima,98,18,0,0,0,ham
u gd lor go shopping i got stuff to do u wan 2 watch infernal affairs a not? come lar,85,20,0,0,0,ham
pity was in mood for that so any other suggestions?,51,10,0,0,0,ham
your 2004 account for 07xxxxxxxxx shows 786 unredeemed points to claim call 08719181259 identifier code xxxxx expires 26 03 05,126,20,0,0,1,spam
true lov n care wil nevr go unrecognized though somone often makes mistakes when valuing it but they will definitly undrstnd once when they start missing it,156,27,0,0,0,ham
congrats that s great i wanted to tell you not to tell me your score cos it might make me relax but its motivating me so thanks for sharing,139,29,0,0,0,ham
oh okie lor we go on sat,24,7,0,0,0,ham
urgent!! your 4 costa del sol holiday or 5000 await collection call 09050090044 now toclaim sae tc s pobox334 stockport sk38xh cost 1 50 pm max10mins,149,26,2,0,1,spam
my sis is catching e show in e afternoon so i m not watching w her so c u wan 2 watch today or tmr lor,102,26,0,0,0,ham
aiyo u so poor thing then u dun wan 2 eat? u bathe already?,59,14,0,0,0,ham
i want to grasp your pretty booty,33,7,0,0,0,ham
wamma get laid?want real doggin locations sent direct to your mobile? join the uks largest dogging network txt dogs to 69696 now!nyt ec2a 3lp 1 50 msg,150,27,1,0,1,spam
so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends sh!jas,151,29,1,0,0,ham
lol well quality aint bad at all so i aint complaining,54,11,0,0,0,ham
still at west coast haiz ll take forever to come back,53,11,0,0,0,ham
thats cool where should i cum? on you or in you?,48,11,0,0,0,ham
7 lor change 2 suntec wat time u coming?,40,9,0,0,0,ham
spook up your mob with a halloween collection of a logo pic message plus a free eerie tone txt card spook to 8007 zed 08701417012150p per logo pic,146,28,0,0,1,spam
free message thanks for using the auction subscription service 18 150p msgrcvd 2 skip an auction txt out 2 unsubscribe txt stop customercare 08718726270,152,24,0,0,1,spam
